zone_corecrabe.nom,region.nom,district.nom,commune.nom,village.nom,fiche_enqueteur.capture_poids,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,crabe.sexe,crabe.taille
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,133
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,133
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,134
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,134
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,135
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,137
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,150
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,150
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,M,155
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,83
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,84
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,84
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,85
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,85
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,89
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,90
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,91
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,91
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,91
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,93
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,93
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,95
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,95
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,95
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,97
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,98
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,99
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,99
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,99
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,100
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,101
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,102
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,102
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,102
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,103
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,104
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,105
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,106
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,107
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,108
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,108
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,111
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,111
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,115
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,115
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,115
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,116
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,117
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,117
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,117
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,117
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,118
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,118
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,118
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,119
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,119
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,121
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,122
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,125
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,125
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,127
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,129
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,129
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,130
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,132
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,133
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,133
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,134
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,135
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,135
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,139
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-08,1,1,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,140
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",8,Non renseigné,0,NO,144
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,144
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,145
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-22,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NO,150
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-07,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,155
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,NO,160
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-09-06,2,2,"Balance (Garigary, Kiriry)",5,Non renseigné,0,NO,160
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,15,2021-10-05,1,1,"Balance (Garigary, Kiriry)",6,Non renseigné,0,NR,83
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,80
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,81
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,81
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,84
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,85
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,87
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,90
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,91
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,94
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,98
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,99
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,100
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,100
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,101
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,101
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,102
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,103
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,103
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,103
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,104
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,104
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,105
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,105
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,105
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,106
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,107
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,107
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,108
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,109
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,110
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,110
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,110
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,111
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,111
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,112
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,113
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,113
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-04,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-06,2,2,"Balance (Garigary, Kiriry)",6,Non renseigné,0,M,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,114
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-10-05,1,1,"Balance (Garigary, Kiriry)",5,Non renseigné,0,M,115
Morondava,Menabe (Morondava),Belo sur Tsiribihina,Tsimafana,Kaday,16,2021-09-08,1,1,"Balance (Garigary, Kiriry)",10,Non renseigné,0,M,116
